id;evt_type;evt_type_num;1103_prev;1103_post;1109_prev;1109_post;1111_prev;1111_post;1113_prev;1113_post;1115_prev;1115_post;1117_prev;1117_post;1119_prev;1119_post;1121_prev;1121_post;1123_prev;1123_post;1125_prev;1125_post;1134_prev;1134_post;1136_prev;1136_post;1164_prev;1164_post;1166_prev;1166_post;1170_prev;1170_post;1178_prev;1178_post;1180_prev;1180_post;1182_prev;1182_post;1188_prev;1188_post;1190_prev;1190_post;1196_prev;1196_post;1210_prev;1210_post;1216_prev;1216_post;1218_prev;1218_post;1487_prev;1487_post;1972462773_prev;1972462773_post;2884620857_prev;2884620857_post;3246631463_prev;3246631463_post;4464520745_prev;4464520745_post;5281267026_prev;5281267026_post;5465536958_prev;5465536958_post;5465551953_prev;5465551953_post;5465600229_prev;5465600229_post;6029388272_prev;6029388272_post;6064027586_prev;6064027586_post;6064027597_prev;6064027597_post;6064061663_prev;6064061663_post;6064071199_prev;6064071199_post;6064100661_prev;6064100661_post;6064411646_prev;6064411646_post;6066147434_prev;6066147434_post;6071542409_prev;6071542409_post;6072675642_prev;6072675642_post;6074370064_prev;6074370064_post;6082462464_prev;6082462464_post;6097787339_prev;6097787339_post;6100944762_prev;6100944762_post;6100954493_prev;6100954493_post;6100958508_prev;6100958508_post;6100971872_prev;6100971872_post;6100986271_prev;6100986271_post;6100996664_prev;6100996664_post;6101017092_prev;6101017092_post;6101025570_prev;6101025570_post;6101071505_prev;6101071505_post;6101130962_prev;6101130962_post;6101688611_prev;6101688611_post;6101705982_prev;6101705982_post;6101798974_prev;6101798974_post;6103192580_prev;6103192580_post;6108364993_prev;6108364993_post;6108824655_prev;6108824655_post;6111532602_prev;6111532602_post;6111932208_prev;6111932208_post;6112341779_prev;6112341779_post;6112715950_prev;6112715950_post;6112959031_prev;6112959031_post;6113912545_prev;6113912545_post;6368901817_prev;6368901817_post;7163029317_prev;7163029317_post;7604445879_prev;7604445879_post;7604684006_prev;7604684006_post;7691882320_prev;7691882320_post;7699615719_prev;7699615719_post;890896994_prev;890896994_post;890904439_prev;890904439_post;9092741870_prev;9092741870_post;9092758665_prev;9092758665_post;MAIN_OPERATION;ROLE_COUNT;FLAG_ID_STORNO_APPROVE;STORNO_APPROVE_FLAG;FLAG_BK_PIN;BK_PIN_FLAG;type
3970788360;Прием наличных денежных средств на счет (вклад);11;1;0;0;1;;;;;;;;;;;;;1;0;;;;;1;0;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3970791194;1;3970775316;1;good
3971632721;Выдача н/д средств со вклада по л/с другого ВСП;5;;;;;;;;;;;;;;;;;2;0;4;0;2;3;;;;;;;;;;;;;;;;;;;;;;;6;3;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3972072414;Прием наличных денежных средств на счет (вклад);11;1;1;0;3;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3972077878;1;NULL;0;good
3972984151;Взнос н/д на БК;8;0;1;1;0;;;;;;;;;;;;;1;0;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;2;1;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;0;0;NULL;0;NULL;0;good
3973527030;Открытие счета (вклада) наличными;1;4;0;1;1;1;0;;;;;;;;;;;1;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;;;;;;;;;;;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
3973737280;Выдача ценностей операторам;7;4;0;3;0;;;;;;;;;2;0;;;7;2;0;3;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;NULL;0;NULL;0;good
3974045212;Выдача наличных денежных средств со счета (вклада);4;1;1;1;1;0;1;;;;;;;;;;;1;2;3;2;1;3;;;;;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;0;1;;;;;1;0;1;0;;;;;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;3974035403;1;good
3974077343;Прием наличных денежных средств на счет (вклад);11;1;0;0;1;;;;;;;;;;;;;2;0;;;2;0;2;1;;;;;3;4;;;;;;;;;;;;;;;2;0;;;;;;;;;2;0;;;3;4;;;;;;;;;;;;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;1;3974072485;1;NULL;0;good
3974502908;Выдача наличных денежных средств со счета (вклада);4;0;2;0;2;0;5;;;;;1;0;1;0;;;2;0;2;0;3;2;;;;;;;5;0;;;;;;;;;;;;;;;6;4;;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3974869434;Выдача наличных денежных средств со счета (вклада);4;;;;;;;;;;;;;;;;;1;0;1;1;0;3;2;2;;;;;28;8;;;;;;;;;;;;;;;2;0;;;;;;;;;1;0;;;29;8;;;;;;;;;;;;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;0;NULL;0;3974863060;1;good
3975027383;Прием наличных денежных средств на счет (вклад);11;1;0;;;;;;;;;;;;;;;2;0;;;2;3;0;1;;;;;0;1;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;0;1;;;2;0;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3974984736;1;NULL;0;good
3976235055;Выдача н/д средств со вклада по л/с другого ВСП;5;4;0;3;1;;;;;;;;;;;;;12;0;16;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;3976231930;1;good
3976312572;Прием наличных денежных средств на счет (вклад);11;;;;;;;;;;;;;;;;;6;0;6;0;6;0;8;4;;;;;4;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;22;;;;;;;;;;;;;;;;;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;3976300247;1;good
3976330059;Взнос н/д на БК;8;1;0;0;1;;;;;;;;;;;;;1;0;0;2;;;1;1;;;;;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;1;;;1;0;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
3976503165;Выдача н/д средств со вклада по л/с другого ВСП;5;;;;;;;;;;;;;;;;;6;0;8;0;4;0;10;2;;;;;24;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;8;;;;;;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;10093957604;1;good
3977025534;Выдача наличных денежных средств со счета (вклада);4;0;1;1;1;1;0;;;;;;;;;;;1;0;1;2;1;2;;;;;;;;;;;;;;;;;;;;;;;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;3977015635;1;good
3977061831;Выдача н/д средств со вклада по л/с другого ВСП;5;2;0;1;1;;;;;;;;;;;1;0;2;3;2;0;3;1;2;0;;;;;2;0;;;;;;;;;;;;;;;8;2;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
3977619210;Выдача н/д средств со вклада по л/с другого ВСП;5;2;0;1;1;;;;;;;;;;;;;2;0;;;;;1;1;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;;;;;;;;;;;;;;;;;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3977617078;1;NULL;0;good
3977710849;Прочие операции;16;1;0;1;0;;;1;0;;;;;;;;;1;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
3977787881;Выдача н/д средств со вклада по л/с другого ВСП;5;;;;;;;;;;;;;;;;;3;0;2;0;;;1;1;;;;;14;7;;;;;;;;;;;;;;;8;3;1;0;;;;;;;;;1;0;14;7;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3978744922;Выдача ценностей операторам;7;;;;;;;;;;;;;1;0;;;3;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3978936325;Закрытие счета (вклада);6;3;2;2;3;;;;;;;;;2;1;;;2;0;;;1;2;0;2;;;;;0;1;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
3979076480;Закрытие счета (вклада);6;4;3;3;4;;;;;;;;;3;2;;;2;2;4;0;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;0;1;;;;;;;;;;;;;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
3979279764;Закладка н/денег в банкомат;18;3;0;2;1;;;;;;;;;;;;;2;0;;;;;;;;;;;6;0;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3979287262;1;NULL;0;good
3980764918;Открытие счета (вклада) наличными;1;1;0;0;1;;;;;;;;;;;;;1;0;1;0;;;;;;;;;1;0;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;1;0;;;1;1;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;4;0;;;;;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3980786878;1;NULL;0;good
3980934081;Оприходование излишков наличных денег;26;1;0;0;1;;;1;0;;;;;;;;;1;0;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;3980933779;1;NULL;0;good
3981347910;Взнос н/д на БК;8;1;0;2;0;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3982391918;Выдача ценностей операторам;7;;;;;;;;;;;;;0;1;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3982872590;Выдача н/д средств со вклада по л/с другого ВСП;5;0;2;0;1;0;2;;;;;;;;;;;2;2;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3983861799;Открытие счета (вклада) наличными;1;3;1;2;2;;;;;;;;;;;;;1;0;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;NULL;0;NULL;0;good
3984903898;Выдача ценностей операторам;7;;;0;1;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3985207142;Выдача н/д средств со вклада по л/с другого ВСП;5;0;1;;;0;6;;;;;;;;;;;2;0;2;3;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;3985202047;1;good
3985950471;Выдача наличных денежных средств со счета (вклада);4;;;;;;;;;;;;;;;;;1;1;2;1;;;0;1;;;;;0;2;;;;;;;;;;;;;;;;;;;1;0;;;;;1;2;;;0;2;;;;;;;;;;;;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;1;0;NULL;0;NULL;0;good
3986139264;Выдача н/д средств со вклада по л/с другого ВСП;5;2;0;1;1;;;;;;;;;;;;;13;2;;;1;1;;;;;;;;;;;;;;;;;;;;;;;3;4;;;;;;;;;2;1;;;;;;;1;0;;;;;;;;;;;;;3;5;;;;;;;;;;;;;;;;;;;;;8;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;0;1;3986125932;1;NULL;0;good
3986730573;Выдача наличных денежных средств со счета (вклада);4;;;;;;;;;;;;;;;;;1;0;6;1;;;2;0;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;11;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3986944882;Выдача наличных денежных средств со счета (вклада);4;;;;;;;;;;;;;;;;;1;0;8;0;;;1;0;;;;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;1;1;;;;;;;;;;;;;14;2;;;;;;;;;;;;;;;;;;;;;4;0;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3987579560;Выдача н/д средств со вклада по л/с другого ВСП;5;2;0;2;0;;;;;;;;;2;0;;;4;4;2;0;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;2;4;;;2;0;;;2;0;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;0;0;NULL;0;NULL;0;good
3988080472;Выдача  н/д по пл.карте с магнитной полосой;17;;;;;;;;;;;;;;;;;1;0;;;2;0;1;0;;;;;1;0;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;0;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3988185214;Выдача н/д средств со вклада по л/с другого ВСП;5;1;0;1;0;;;;;;;;;;;;;2;0;0;2;7;3;;;;;;;;;;;;;;;;;;;;;;;7;2;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3988577679;Выдача наличных денежных средств со счета (вклада);4;1;0;1;0;;;;;;;;;1;0;;;1;0;7;1;;;1;0;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;1;0;;;1;1;;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;0;1;NULL;0;NULL;0;good
3988902802;Выдача  н/д по пл.карте с магнитной полосой;17;1;0;1;0;;;;;;;;;1;0;;;2;2;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;1;0;;;;;;;;;;;;;7;2;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;1;0;;;;;0;0;NULL;0;NULL;0;good
3988984389;Выдача наличных денежных средств со счета (вклада);4;;;;;;;;;;;;;;;;;1;0;5;1;;;1;1;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;2;1;;;3;1;;;;;;;;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;0;NULL;0;3988981047;1;good
3991943740;Открытие счета (вклада) наличными;1;1;0;0;1;;;;;;;;;;;;;1;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
3992876463;Выдача наличных денежных средств со счета (вклада);4;2;0;2;0;3;0;;;;;;;;;;;1;0;3;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;3992874115;1;good
3993623381;Выдача ценностей операторам;7;1;0;;;;;;;;;;;;;;;1;0;3;1;;;3;1;;;;;10;3;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;10;3;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;;;;;0;1;NULL;0;NULL;0;good
3994118606;Выдача н/д средств со вклада по л/с другого ВСП;5;1;2;0;3;;;;;;;;;;;;;2;12;3;0;2;0;1;0;;;;;7;0;;;;;;;;;;;;;;;4;0;;;;;;;;;;;;;7;0;;;;;;;;;;;;;;;;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3994194974;1;NULL;0;good
3994244651;Выдача н/д средств со вклада по л/с другого ВСП;5;3;0;2;1;;;;;;;;;;;;;12;2;3;0;2;1;;;;;;;3;0;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;3994205408;1;NULL;0;good
3994419495;Выдача наличных денежных средств со счета (вклада);4;;;;;;;;;;;;;;;;;2;0;3;3;;;1;1;;;;;1;1;;;;;;;;;;;;;;;0;3;;;;;;;;;;;;;1;1;;;0;1;;;;;;;;;;;;;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;3994410745;1;good
3994504904;Выдача наличных денежных средств со счета (вклада);4;1;0;1;0;1;0;1;0;;;1;0;1;0;1;0;1;0;1;0;;;;;;;;;6;0;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;6;0;;;;;;;;;;;;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;0;NULL;0;NULL;0;good
3994841063;Закрытие счета (вклада);6;5;2;4;2;;;;;;;;;3;0;;;2;0;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3994805232;1;NULL;0;good
3995132931;Выдача ценностей операторам;7;;;;;;;;;;;;;;;;;5;0;1;0;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
3995250048;Выдача ценностей операторам;7;1;0;0;1;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
3995292600;Выдача н/д средств со вклада по л/с другого ВСП;5;0;1;;;0;5;;;;;;;;;;;4;0;6;3;2;4;;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;7;2;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;3995284828;1;good
3995364565;Выдача наличных денежных средств со Сберегательного счета;22;1;0;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
3995408458;Выдача наличных денежных средств со счета (вклада);4;3;0;0;1;;;;;;;;;;;;;1;0;1;1;8;4;;;;;;;;;;;;;;;;;;;;;;;12;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;3995386671;1;good
3995723520;Выдача ценностей операторам;7;1;0;0;1;;;;;;;;;;;;;2;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
3996108252;Открытие счета (вклада) наличными;1;1;0;0;1;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3996086955;1;NULL;0;good
3996774839;Получение подкрепления наличных денег;13;2;0;;;;;;;;;;;;;;;1;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
3997771659;Приход н/д по л/с другого ВСП, ОСБ;3;1;0;0;1;;;;;;;;;;;;;2;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;3997729007;1;good
