ID_OPERATION;MAIN_OPERATION;DIFF_IP;ROLE_COUNT;STORNO_5MIN_COUNT;STORNO_SAMETIME_COUNT;FLAG_ID_STORNO_APPROVE;FLAG_BK_PIN;HAS_CLIENT_SESSION;TYPE
1414630471;0;NULL;1;0;0;1414625317;NULL;NULL;good
9672304576;0;NULL;0;0;0;9672167272;NULL;NULL;good
9744692659;0;NULL;0;0;0;9744576056;NULL;NULL;good
8012041610;0;NULL;0;0;0;8011991455;NULL;NULL;good
8131223577;0;NULL;0;0;0;NULL;NULL;NULL;good
8482814336;0;NULL;1;0;0;NULL;NULL;NULL;good
11052367808;0;NULL;1;0;0;NULL;NULL;NULL;good
11058834997;0;NULL;1;0;0;NULL;NULL;NULL;good
1119511299;0;NULL;0;0;0;NULL;NULL;NULL;good
1450913747;0;NULL;1;0;0;NULL;1450831844;NULL;good
9522792672;0;NULL;0;0;0;NULL;NULL;NULL;good
9953086313;0;NULL;1;0;0;NULL;NULL;NULL;good
10038808616;0;NULL;1;0;0;NULL;NULL;NULL;good
10201105032;0;NULL;1;0;0;NULL;NULL;NULL;good
10578975005;1;0;0;0;0;NULL;NULL;NULL;good
10666944319;1;0;2;0;0;NULL;NULL;NULL;good
3334441526;0;NULL;0;0;0;NULL;NULL;NULL;good
3837780050;0;NULL;1;1;1;NULL;NULL;NULL;good
4129541205;0;NULL;1;0;0;NULL;4129303270;NULL;good
4175002602;1;0;0;0;0;NULL;NULL;4174997663;good
4244005859;0;NULL;1;0;0;NULL;NULL;NULL;good
4284546204;0;NULL;0;0;0;NULL;NULL;NULL;good
1236324295;0;NULL;1;0;0;NULL;NULL;NULL;good
4487548124;0;NULL;1;1;1;4487544948;NULL;NULL;good
4129135918;1;0;1;0;0;NULL;4128943754;4128943826;good
4223347099;0;NULL;1;0;0;4223347194;NULL;NULL;good
4224559291;0;NULL;0;0;0;NULL;NULL;NULL;good
4072873130;1;0;0;0;0;NULL;NULL;NULL;good
4535708849;0;NULL;0;0;0;NULL;NULL;NULL;good
1185541765;0;NULL;0;0;0;NULL;NULL;NULL;good
8918310018;0;NULL;1;0;0;NULL;NULL;NULL;good
11388090269;0;NULL;1;0;0;11387898610;NULL;NULL;good
11442831438;0;NULL;0;0;0;NULL;NULL;NULL;good
1151912571;0;NULL;1;0;0;NULL;NULL;NULL;good
8850408284;0;NULL;1;0;0;NULL;NULL;NULL;good
9210854228;1;0;0;0;0;NULL;NULL;NULL;good
1266572848;0;NULL;0;0;0;NULL;NULL;NULL;good
9538606095;0;NULL;0;0;0;NULL;NULL;NULL;good
9739649734;0;NULL;0;0;0;NULL;NULL;NULL;good
9795697829;0;NULL;1;0;0;NULL;9795651134;NULL;good
9897148126;0;NULL;0;0;0;NULL;NULL;NULL;good
9928561711;0;NULL;1;0;0;NULL;NULL;NULL;good
4483176864;1;0;0;0;0;NULL;NULL;NULL;good
3758174118;0;NULL;2;0;0;NULL;NULL;NULL;good
10626982108;0;NULL;1;0;0;NULL;NULL;NULL;good
10808057284;1;0;1;0;0;NULL;NULL;NULL;good
706279943;0;NULL;2;0;0;706284866;NULL;NULL;good
10436019731;0;NULL;0;0;0;NULL;NULL;NULL;good
10633778329;1;0;1;0;0;10633680635;NULL;10633107296;good
1086859767;0;NULL;0;1;1;NULL;NULL;NULL;good
7933982464;0;NULL;0;0;0;NULL;7933704011;NULL;good
8286070974;0;NULL;0;0;0;NULL;NULL;NULL;good
8371273376;1;0;1;0;0;NULL;NULL;8370580051;good
8523815887;0;NULL;1;0;0;NULL;NULL;NULL;good
5366253586;0;NULL;0;0;0;NULL;NULL;NULL;good
5516382081;0;NULL;0;0;0;5516448016;NULL;NULL;good
3312507323;0;NULL;1;0;0;3312508391;NULL;NULL;good
4453161553;0;NULL;1;0;0;NULL;NULL;NULL;good
1568778292;0;NULL;1;0;0;1568232454;NULL;NULL;good
1568778292;0;NULL;1;0;0;1568562805;NULL;NULL;good
3414274495;1;0;0;0;0;NULL;NULL;NULL;good
3542276680;0;NULL;0;0;0;NULL;NULL;NULL;good
3485935123;0;NULL;1;0;0;NULL;3485886952;NULL;good
4414110446;0;NULL;0;0;0;NULL;NULL;NULL;good
3607900327;0;NULL;1;0;0;NULL;NULL;NULL;good
3648283065;0;NULL;1;0;0;3648298956;NULL;NULL;good
3655121747;1;0;0;0;0;NULL;NULL;NULL;good
3662911252;0;NULL;0;0;0;NULL;NULL;NULL;good
8240604302;0;NULL;1;0;0;NULL;8239697427;NULL;good
8560139229;0;NULL;1;0;0;NULL;NULL;NULL;good
9022327710;0;NULL;0;0;0;NULL;NULL;NULL;good
9994383503;0;NULL;0;0;0;NULL;NULL;NULL;good
4186692456;0;NULL;0;0;0;NULL;NULL;NULL;good
4298540089;0;NULL;1;0;0;NULL;NULL;NULL;good
4422256767;0;NULL;0;0;0;NULL;NULL;NULL;good
1297314158;0;NULL;1;0;0;1297284307;NULL;NULL;good
4432533069;0;NULL;0;0;0;4432538756;NULL;NULL;good
3765473439;1;0;0;0;0;NULL;NULL;NULL;good
10130419310;0;NULL;1;1;0;NULL;NULL;NULL;good
10536346724;0;NULL;2;0;0;NULL;NULL;NULL;good
4340290296;0;NULL;1;0;0;NULL;NULL;NULL;good
4457387980;0;NULL;1;0;0;NULL;4457173647;NULL;good
4537954022;0;NULL;1;0;0;4537940984;NULL;NULL;good
268455977;0;NULL;0;0;0;NULL;NULL;NULL;good
280445899;0;NULL;0;0;0;NULL;NULL;NULL;good
282366866;0;NULL;0;0;0;NULL;NULL;NULL;good
1213783338;1;0;0;0;0;NULL;NULL;NULL;good
1251575517;0;NULL;1;0;0;NULL;NULL;NULL;good
8385321205;0;NULL;0;0;0;NULL;NULL;NULL;good
8442171255;0;NULL;0;0;0;NULL;NULL;NULL;good
10440685593;0;NULL;2;1;1;10440624503;10440241030;NULL;good
8688230530;0;NULL;0;0;0;NULL;8688203962;NULL;good
878888338;0;NULL;1;0;0;878879535;NULL;NULL;good
7998506553;0;NULL;1;0;0;7998526117;7998362063;NULL;good
8146864741;0;NULL;1;0;0;NULL;NULL;NULL;good
8285721217;0;NULL;1;0;0;8285736541;NULL;NULL;good
10938699297;0;NULL;1;0;0;10938735115;NULL;NULL;good
11298274146;0;NULL;0;0;0;NULL;NULL;NULL;good
4317560906;0;NULL;0;0;0;NULL;NULL;NULL;good
10921192828;1;0;0;0;0;NULL;NULL;NULL;good
11202810565;0;NULL;2;0;0;11202856112;NULL;NULL;good
732439735;0;NULL;0;0;0;NULL;NULL;NULL;good
296741747;0;NULL;0;0;0;NULL;NULL;NULL;good
7840939854;0;NULL;0;0;0;NULL;NULL;NULL;good
7894847855;0;NULL;1;0;0;NULL;7894748991;NULL;good
794769122;0;NULL;0;0;0;794764996;NULL;NULL;good
794769122;0;NULL;0;0;0;794746424;NULL;NULL;good
9112619358;0;NULL;1;0;0;NULL;NULL;NULL;good
9307059158;0;NULL;1;0;0;9307089992;NULL;NULL;good
9385984333;0;NULL;1;0;0;9385640994;NULL;NULL;good
9421554340;0;NULL;1;0;0;NULL;NULL;NULL;good
10082470807;0;NULL;0;0;0;NULL;10082157585;NULL;good
9303496548;0;NULL;1;0;0;9303554089;NULL;NULL;good
9423373194;0;NULL;0;0;0;9423286655;NULL;NULL;good
4333436863;0;NULL;0;0;0;4333436226;NULL;NULL;good
9633307479;0;NULL;0;0;0;NULL;NULL;NULL;good
3313932373;0;NULL;1;0;0;NULL;NULL;NULL;good
4063653327;1;0;1;0;0;NULL;NULL;NULL;good
11077109829;0;NULL;1;0;0;11077710373;NULL;NULL;good
11129875003;0;NULL;2;1;1;11129824183;11129560255;NULL;good
1156934307;1;0;1;0;0;NULL;NULL;NULL;good
10851744164;1;0;0;0;0;NULL;NULL;NULL;good
3797144404;0;NULL;1;0;0;3797196035;NULL;NULL;good
8585350915;0;NULL;1;0;0;NULL;NULL;NULL;good
9013047942;0;NULL;0;1;1;NULL;NULL;NULL;good
9132818137;0;NULL;0;0;0;NULL;NULL;NULL;good
9179777666;0;NULL;1;0;0;NULL;9179661593;NULL;good
9192406981;0;NULL;0;0;0;NULL;NULL;NULL;good
9297788001;0;NULL;0;0;0;NULL;NULL;NULL;good
9320849592;0;NULL;1;0;0;NULL;NULL;NULL;good
938832321;0;NULL;1;0;0;NULL;NULL;NULL;good
4169370423;0;NULL;0;0;0;NULL;NULL;NULL;good
4238781901;0;NULL;0;0;0;NULL;4238778235;NULL;good
4281208411;0;NULL;1;0;0;4281206149;NULL;NULL;good
1513123713;1;0;0;0;0;NULL;NULL;NULL;good
8574591943;0;NULL;1;0;0;NULL;NULL;NULL;good
8630971779;0;NULL;0;0;0;NULL;NULL;NULL;good
10846016890;0;NULL;1;0;0;10846100814;NULL;NULL;good
289562685;1;0;0;0;0;NULL;NULL;NULL;good
7857039484;0;NULL;0;0;0;NULL;NULL;NULL;good
8030370877;0;NULL;1;0;0;NULL;NULL;NULL;good
8034226149;0;NULL;0;0;0;NULL;8034205300;NULL;good
11142995876;0;NULL;1;0;0;NULL;NULL;NULL;good
11375070434;1;0;0;0;0;NULL;NULL;NULL;good
1379021455;1;0;0;0;0;NULL;NULL;NULL;good
1385966322;0;NULL;2;0;0;NULL;NULL;NULL;good
8578554506;1;0;0;0;0;NULL;NULL;NULL;good
8627217699;0;NULL;0;0;0;8627218401;NULL;NULL;good
8772319138;1;0;0;0;0;NULL;NULL;NULL;good
4173476395;1;0;0;0;0;NULL;NULL;4173465423;good
3335978629;0;NULL;0;0;0;NULL;NULL;NULL;good
7877467225;0;NULL;1;0;0;NULL;NULL;NULL;good
8118544886;0;NULL;2;0;0;8118551831;NULL;NULL;good
8151129668;0;NULL;2;0;0;NULL;NULL;NULL;good
8484501186;0;NULL;0;0;0;NULL;NULL;NULL;good
8137296106;0;NULL;0;0;0;NULL;NULL;NULL;good
4555769992;0;NULL;0;0;0;NULL;NULL;NULL;good
3553234264;0;NULL;0;0;0;NULL;NULL;NULL;good
3673288338;0;NULL;0;0;0;NULL;NULL;NULL;good
9502582787;0;NULL;1;0;0;NULL;NULL;NULL;good
998554500;0;NULL;1;0;0;NULL;NULL;NULL;good
8768150932;0;NULL;1;0;0;8768160854;8768003362;NULL;good
11050030102;0;NULL;2;0;0;NULL;NULL;NULL;good
1134801636;0;NULL;1;0;0;NULL;1134708051;NULL;good
4072458771;0;NULL;0;0;0;NULL;NULL;NULL;good
4136633689;0;NULL;1;0;0;NULL;NULL;NULL;good
4455555453;0;NULL;0;0;0;NULL;NULL;NULL;good
10132337308;0;NULL;2;0;0;10132461216;NULL;NULL;good
10484845320;0;NULL;1;0;0;NULL;NULL;NULL;good
10499607779;0;NULL;1;0;0;NULL;NULL;NULL;good
11066840456;0;NULL;1;0;0;NULL;11062768758;NULL;good
11066968419;0;NULL;1;0;0;NULL;NULL;NULL;good
1111449941;0;NULL;1;0;0;NULL;NULL;NULL;good
11283520003;0;NULL;0;0;0;NULL;NULL;NULL;good
4466520165;1;0;1;0;0;4466477509;NULL;4466263949;good
4586001450;1;0;0;0;0;NULL;NULL;NULL;good
1238241365;0;NULL;0;0;0;NULL;NULL;NULL;good
3320271494;0;NULL;1;0;0;NULL;NULL;NULL;good
5444415219;0;NULL;1;0;0;NULL;NULL;NULL;good
5578606349;0;NULL;0;0;0;NULL;NULL;NULL;good
8644288595;0;NULL;1;0;0;NULL;NULL;NULL;good
10033526618;0;NULL;0;0;0;NULL;NULL;NULL;good
10138488905;0;NULL;1;0;0;10138440560;NULL;NULL;good
10685172342;0;NULL;1;0;0;NULL;10682367346;NULL;good
4151287195;0;NULL;1;0;0;4151357405;NULL;NULL;good
8501101155;0;NULL;0;0;0;NULL;NULL;NULL;good
11112381344;0;NULL;1;0;0;11112437618;11112011686;NULL;good
11164783495;0;NULL;1;0;0;NULL;NULL;NULL;good
4177774477;0;NULL;0;0;0;NULL;NULL;NULL;good
4191754864;0;NULL;1;0;0;NULL;NULL;NULL;good
4193851222;0;NULL;1;0;0;4193897115;NULL;NULL;good
10916449858;0;NULL;0;0;0;NULL;NULL;NULL;good
10937421718;0;NULL;0;0;0;NULL;NULL;NULL;good
8322923826;0;NULL;0;0;0;NULL;NULL;NULL;good
717086138;0;NULL;1;0;0;NULL;NULL;NULL;good
11025131731;0;NULL;0;0;0;NULL;NULL;NULL;good
1163493442;0;NULL;1;0;0;1163497427;NULL;NULL;good
934394731;0;NULL;1;2;2;NULL;934354532;NULL;good
4415057814;0;NULL;0;0;0;NULL;NULL;NULL;good
702770150;0;NULL;0;0;0;NULL;NULL;NULL;good
3849941566;0;NULL;0;0;0;NULL;NULL;NULL;good
1267363524;0;NULL;2;0;0;1267369885;NULL;NULL;good
10888847645;0;NULL;0;0;0;NULL;NULL;NULL;good
289238063;0;NULL;0;0;0;NULL;289236137;NULL;good
295002191;0;NULL;1;0;0;NULL;NULL;NULL;good
3402861845;0;NULL;1;0;0;NULL;NULL;NULL;good
9582170980;0;NULL;0;0;0;NULL;NULL;NULL;good
9855187358;0;NULL;1;0;0;9855015305;NULL;NULL;good
9953564141;0;NULL;1;0;0;9953483641;NULL;NULL;good
1461877777;0;NULL;1;0;0;1461875231;NULL;NULL;good
5600338370;0;NULL;1;0;0;5600418864;NULL;NULL;good
692087812;0;NULL;2;0;0;692036641;NULL;NULL;good
730560400;0;NULL;1;0;0;730549980;NULL;NULL;good
1179785124;0;NULL;1;0;0;NULL;NULL;NULL;good
4372899667;0;NULL;1;0;0;NULL;NULL;NULL;good
5541252021;1;0;1;0;0;NULL;5540936887;5540936943;good
8046192184;0;NULL;0;0;0;NULL;NULL;NULL;good
10641552443;0;NULL;0;0;0;NULL;NULL;NULL;good
325266973;0;NULL;0;0;0;NULL;NULL;NULL;good
4155180988;1;0;0;0;0;NULL;NULL;NULL;good
1028726553;0;NULL;1;0;0;NULL;NULL;NULL;good
10649764101;1;0;0;0;0;NULL;NULL;NULL;good
10799559714;0;NULL;2;1;1;10799502136;NULL;NULL;good
1348503939;0;NULL;2;0;0;1348507470;NULL;NULL;good
1363010030;1;0;1;0;0;NULL;NULL;1362990916;good
10686579674;0;NULL;0;0;0;NULL;NULL;NULL;good
4479296541;0;NULL;2;0;0;4479301628;NULL;NULL;good
7895910925;0;NULL;1;0;0;7895903043;NULL;NULL;good
7916034726;0;NULL;0;0;0;NULL;NULL;NULL;good
10891164766;0;NULL;1;0;0;NULL;NULL;NULL;good
1444070319;0;NULL;1;0;0;1444061421;NULL;NULL;good
1466356703;0;NULL;0;0;0;NULL;NULL;NULL;good
4218556383;0;NULL;1;0;0;NULL;NULL;NULL;good
8954947922;0;NULL;0;0;0;8954962707;NULL;NULL;good
8979421203;0;NULL;1;0;0;NULL;8979122787;NULL;good
9125656823;0;NULL;0;0;0;NULL;NULL;NULL;good
9328248946;0;NULL;1;0;0;NULL;NULL;NULL;good
1446428545;1;0;0;0;0;NULL;NULL;NULL;good
1391470396;0;NULL;1;0;0;1391543259;NULL;NULL;good
4131489670;0;NULL;0;0;0;NULL;4131462577;NULL;good
4157601760;0;NULL;0;0;0;NULL;NULL;NULL;good
10672990571;0;NULL;1;0;0;10673077181;10671545559;NULL;good
10758685144;0;NULL;0;0;0;NULL;NULL;NULL;good
10119589409;0;NULL;1;0;0;10119532117;NULL;NULL;good
1029325412;0;NULL;2;0;0;1029325945;NULL;NULL;good
10434186262;0;NULL;1;0;0;NULL;10433873994;NULL;good
4142369459;0;NULL;1;0;0;NULL;NULL;NULL;good
4241942944;0;NULL;0;0;0;NULL;NULL;NULL;good
741168084;0;NULL;0;0;0;NULL;741117984;NULL;good
9005872947;1;0;2;0;0;NULL;NULL;NULL;good
4110769575;0;NULL;0;0;0;NULL;4110756953;NULL;good
4111574912;0;NULL;0;0;0;NULL;NULL;NULL;good
5489321612;0;NULL;0;0;0;NULL;5489246731;NULL;good
3298693201;0;NULL;0;0;0;NULL;NULL;NULL;good
3346351743;1;0;0;0;0;NULL;NULL;NULL;good
4367201712;0;NULL;0;0;0;NULL;NULL;NULL;good
4429969277;0;NULL;1;0;0;NULL;NULL;NULL;good
10646294937;0;NULL;0;0;0;NULL;NULL;NULL;good
10758357733;0;NULL;1;0;0;10758041547;NULL;NULL;good
10896590458;0;NULL;1;0;0;10896575594;NULL;NULL;good
9739429396;0;NULL;1;0;0;9739533993;NULL;NULL;good
9826027740;0;NULL;1;0;0;NULL;NULL;NULL;good
3677630511;0;NULL;1;0;0;3677631536;NULL;NULL;good
8772711303;0;NULL;1;0;0;NULL;NULL;NULL;good
8796274228;0;NULL;0;0;0;NULL;NULL;NULL;good
9151496387;0;NULL;1;0;0;NULL;9151381344;NULL;good
8329595008;0;NULL;0;0;0;NULL;NULL;NULL;good
9169903211;1;0;0;1;1;NULL;NULL;NULL;good
4405247944;0;NULL;0;0;0;NULL;4405243142;NULL;good
4466805592;0;NULL;2;0;0;4466812255;NULL;NULL;good
1302029826;0;NULL;0;0;0;NULL;NULL;NULL;good
4333637833;0;NULL;1;0;0;NULL;NULL;NULL;good
4385705911;0;NULL;0;0;0;NULL;NULL;NULL;good
4536179826;1;0;0;0;0;NULL;NULL;4536176750;good
9079029076;0;NULL;0;0;0;NULL;NULL;NULL;good
9147483449;0;NULL;1;0;0;9147504187;NULL;NULL;good
1172741567;1;0;0;0;0;NULL;NULL;1172717487;good
4058324087;0;NULL;0;0;0;NULL;NULL;NULL;good
8241339388;0;NULL;0;0;0;NULL;8241292903;NULL;good
8304127260;0;NULL;0;0;0;NULL;NULL;NULL;good
8401473121;0;NULL;0;0;0;NULL;NULL;NULL;good
4159462257;0;NULL;2;6;1;4159429553;NULL;NULL;good
4159462257;0;NULL;2;6;1;4159268813;NULL;NULL;good
4159462257;0;NULL;2;6;1;4159350939;NULL;NULL;good
4159462257;0;NULL;2;6;1;4159052733;NULL;NULL;good
4159462257;0;NULL;2;6;1;4159338459;NULL;NULL;good
4297846641;0;NULL;1;1;0;4297728655;NULL;NULL;good
4304197966;0;NULL;1;0;0;NULL;NULL;NULL;good
9474802139;0;NULL;1;0;0;NULL;9472488554;NULL;good
4349407895;0;NULL;1;0;0;4349403065;4349211107;NULL;good
4555037994;1;0;0;0;0;NULL;NULL;NULL;good
5626783949;0;NULL;0;0;0;5626693581;NULL;NULL;good
9092870251;0;NULL;2;0;0;9092883939;NULL;NULL;good
9302086436;0;NULL;1;0;0;9302137830;NULL;NULL;good
9428968645;0;NULL;1;0;0;9428990821;NULL;NULL;good
3629296017;0;NULL;0;0;0;NULL;NULL;NULL;good
3636403619;0;NULL;1;0;0;NULL;NULL;NULL;good
3694910692;0;NULL;0;0;0;NULL;NULL;NULL;good
3628170585;0;NULL;0;0;0;NULL;NULL;NULL;good
4216861863;0;NULL;0;0;0;NULL;NULL;NULL;good
4262646957;0;NULL;0;0;0;NULL;NULL;NULL;good
4276913461;0;NULL;0;0;0;NULL;NULL;NULL;good
4284099986;1;0;0;0;0;NULL;NULL;NULL;good
8104655563;0;NULL;1;0;0;8104709125;NULL;NULL;good
8465436306;0;NULL;0;0;0;NULL;NULL;NULL;good
11052031053;0;NULL;0;0;0;NULL;NULL;NULL;good
11058747309;0;NULL;0;0;0;NULL;NULL;NULL;good
1109367198;0;NULL;0;0;0;NULL;NULL;NULL;good
11399844541;1;0;0;0;0;NULL;NULL;NULL;good
5327153041;1;0;0;0;0;NULL;NULL;NULL;good
5360582862;0;NULL;0;0;0;NULL;NULL;NULL;good
11364622204;0;NULL;1;0;0;NULL;NULL;NULL;good
11417176348;1;0;0;0;0;NULL;NULL;NULL;good
1073145400;0;NULL;0;0;0;NULL;NULL;NULL;good
1073557548;1;0;0;0;0;NULL;NULL;NULL;good
10798469977;0;NULL;1;0;0;NULL;NULL;NULL;good
1547969259;0;NULL;0;0;0;1547982150;NULL;NULL;good
1593667970;0;NULL;1;0;0;1593673699;NULL;NULL;good
1621227099;0;NULL;1;0;0;1621208515;NULL;NULL;good
290262200;0;NULL;1;0;0;NULL;NULL;NULL;good
1310959470;0;NULL;0;0;0;NULL;NULL;NULL;good
694328063;0;NULL;2;1;1;694324401;NULL;NULL;good
3371231322;0;NULL;1;0;0;NULL;NULL;NULL;good
4948790222;0;NULL;0;0;0;NULL;NULL;NULL;good
4353636001;0;NULL;0;0;0;NULL;NULL;NULL;good
4367671009;0;NULL;0;0;0;NULL;NULL;NULL;good
4439884238;0;NULL;0;0;0;NULL;NULL;NULL;good
301317464;0;NULL;1;0;0;NULL;NULL;NULL;good
1616893863;0;NULL;2;0;0;1616891294;NULL;NULL;good
11032889803;0;NULL;0;0;0;NULL;NULL;NULL;good
11064429772;0;NULL;0;0;0;NULL;11064324924;NULL;good
9268398840;0;NULL;0;0;0;NULL;NULL;NULL;good
9374411156;0;NULL;0;0;0;NULL;9374328793;NULL;good
9210764813;1;0;0;0;0;NULL;NULL;NULL;good
9222230825;0;NULL;1;0;0;NULL;9221675769;NULL;good
1089642140;0;NULL;0;0;0;NULL;NULL;NULL;good
11217128792;0;NULL;0;0;0;NULL;NULL;NULL;good
1234073135;0;NULL;0;0;0;NULL;NULL;NULL;good
9367113544;0;NULL;2;0;0;9368946551;NULL;NULL;good
7942105670;0;NULL;1;0;0;7942081134;NULL;NULL;good
8123075188;0;NULL;1;0;0;NULL;8122692789;NULL;good
8155473929;0;NULL;1;0;0;NULL;NULL;NULL;good
8313888866;0;NULL;1;0;0;NULL;8313644470;NULL;good
4426090826;0;NULL;0;0;0;NULL;NULL;NULL;good
4441400990;0;NULL;1;1;0;NULL;NULL;NULL;good
4564025830;0;NULL;1;0;0;NULL;NULL;NULL;good
4150635342;0;NULL;0;0;0;NULL;NULL;NULL;good
4177417284;0;NULL;1;0;0;4177415317;NULL;NULL;good
4233170782;0;NULL;1;0;0;4232977772;NULL;NULL;good
4356118687;0;NULL;1;0;0;4356123042;4355935651;NULL;good
4449372439;0;NULL;0;0;0;NULL;NULL;NULL;good
4455125108;0;NULL;1;0;0;NULL;4454859977;NULL;good
9751847178;1;0;0;0;0;NULL;NULL;NULL;good
9805993392;0;NULL;0;0;0;NULL;NULL;NULL;good
279395895;0;NULL;1;0;0;NULL;NULL;NULL;good
300550970;0;NULL;1;0;0;NULL;NULL;NULL;good
1387842802;0;NULL;1;0;0;1387851923;NULL;NULL;good
8577880884;0;NULL;1;0;0;NULL;NULL;NULL;good
8601762265;0;NULL;0;0;0;NULL;NULL;NULL;good
8809378899;0;NULL;1;0;0;NULL;NULL;NULL;good
8923762479;0;NULL;2;0;0;NULL;NULL;NULL;good
10974116914;0;NULL;1;0;0;NULL;NULL;NULL;good
11066263242;0;NULL;0;0;0;NULL;NULL;NULL;good
11048293724;0;NULL;1;0;0;NULL;NULL;NULL;good
4361037436;0;NULL;0;0;0;NULL;NULL;NULL;good
4391698425;0;NULL;0;0;0;NULL;NULL;NULL;good
4458129299;0;NULL;0;0;0;NULL;NULL;NULL;good
10249637517;0;NULL;0;0;0;NULL;NULL;NULL;good
5410884432;0;NULL;1;0;0;NULL;NULL;NULL;good
4062780598;0;NULL;1;0;0;4062749125;NULL;NULL;good
4085722685;0;NULL;0;0;0;NULL;NULL;NULL;good
1224757924;0;NULL;1;0;0;1224765642;NULL;NULL;good
1241951994;0;NULL;1;0;0;NULL;NULL;NULL;good
9793674675;1;0;0;0;0;NULL;NULL;NULL;good
9836709025;0;NULL;0;0;0;NULL;NULL;NULL;good
9978453600;0;NULL;1;0;0;9978542356;NULL;NULL;good
4149078422;0;NULL;1;0;0;NULL;NULL;NULL;good
4244701135;1;0;0;0;0;NULL;NULL;NULL;good
1013560571;0;NULL;0;0;0;NULL;NULL;NULL;good
4408451375;0;NULL;0;0;0;NULL;NULL;NULL;good
4475642201;0;NULL;0;0;0;NULL;NULL;NULL;good
3328806793;0;NULL;0;0;0;NULL;NULL;NULL;good
3640735553;0;NULL;1;0;0;3640722617;3640683216;NULL;good
10752411356;0;NULL;0;0;0;NULL;NULL;NULL;good
4105311967;0;NULL;0;0;0;NULL;NULL;NULL;good
1050212116;1;0;0;0;0;NULL;NULL;NULL;good
9245129270;1;0;0;0;0;NULL;NULL;NULL;good
940402831;0;NULL;0;0;0;NULL;NULL;NULL;good
4452338073;0;NULL;0;0;0;NULL;NULL;NULL;good
4467953209;0;NULL;2;0;0;4467995480;NULL;NULL;good
11101051483;0;NULL;1;0;0;NULL;11098914830;NULL;good
11156573040;0;NULL;0;0;0;NULL;NULL;NULL;good
11329801356;0;NULL;1;0;0;NULL;NULL;NULL;good
4510784532;0;NULL;0;0;0;NULL;4510779660;NULL;good
1518435033;0;NULL;1;0;0;NULL;1518225179;NULL;good
743770388;0;NULL;1;0;0;743778155;NULL;NULL;good
1300066377;0;NULL;0;0;0;NULL;NULL;NULL;good
10989946151;0;NULL;2;0;0;NULL;NULL;NULL;good
11164713285;0;NULL;1;0;0;11164754482;NULL;NULL;good
11222779701;0;NULL;1;0;0;11223258798;NULL;NULL;good
3625502879;1;0;0;0;0;NULL;NULL;NULL;good
3970292081;0;NULL;0;0;0;NULL;3970289380;NULL;good
4060608809;1;0;0;0;0;NULL;NULL;NULL;good
10027320921;0;NULL;0;0;0;10027179345;NULL;NULL;good
1475797357;0;NULL;1;0;0;1475820308;NULL;NULL;good
4330999152;0;NULL;1;0;0;4331005542;NULL;NULL;good
4390434419;0;NULL;0;0;0;NULL;NULL;NULL;good
4426349838;0;NULL;0;0;0;NULL;NULL;NULL;good
8742317742;0;NULL;1;0;0;NULL;NULL;NULL;good
8842008777;0;NULL;0;0;0;NULL;NULL;NULL;good
9041007264;0;NULL;1;0;0;NULL;NULL;NULL;good
698887490;0;NULL;0;0;0;NULL;NULL;NULL;good
7859902157;0;NULL;0;0;0;NULL;NULL;NULL;good
7866395818;0;NULL;0;0;0;NULL;NULL;NULL;good
8197166876;0;NULL;1;0;0;NULL;NULL;NULL;good
8211723795;1;0;0;0;0;NULL;NULL;NULL;good
762875147;0;NULL;0;2;0;NULL;NULL;NULL;good
796252330;0;NULL;1;0;0;NULL;NULL;NULL;good
8271508622;0;NULL;0;0;0;NULL;NULL;NULL;good
3334805757;1;0;0;0;0;NULL;NULL;NULL;good
5331608780;0;NULL;0;0;0;NULL;5331598596;NULL;good
5652712179;0;NULL;0;0;0;NULL;NULL;NULL;good
10141503471;0;NULL;1;0;0;10141472017;NULL;NULL;good
5719235890;0;NULL;0;0;0;5718856708;NULL;NULL;good
5727653541;0;NULL;0;0;0;NULL;NULL;NULL;good
4329953116;1;0;0;0;0;NULL;NULL;NULL;good
4423781899;0;NULL;0;0;0;NULL;NULL;NULL;good
9816211986;0;NULL;0;0;0;NULL;NULL;NULL;good
725685978;0;NULL;2;1;1;725682680;NULL;NULL;good
774198625;0;NULL;0;0;0;NULL;774187339;NULL;good
776670383;0;NULL;1;0;0;NULL;NULL;NULL;good
7882177193;0;NULL;0;0;0;7882173133;NULL;NULL;good
8484159673;0;NULL;1;0;0;NULL;NULL;NULL;good
4940430108;0;NULL;1;0;0;NULL;NULL;NULL;good
1153417298;0;NULL;0;0;0;NULL;NULL;NULL;good
4127558623;0;NULL;0;0;0;NULL;NULL;NULL;good
4159947150;0;NULL;0;0;0;NULL;NULL;NULL;good
4160714950;0;NULL;1;0;0;4160749223;NULL;NULL;good
8515249032;1;0;1;0;0;NULL;NULL;NULL;good
8136902356;0;NULL;0;0;0;NULL;8136898647;NULL;good
8219951158;0;NULL;1;0;0;NULL;NULL;NULL;good
8222212424;0;NULL;0;0;0;NULL;NULL;NULL;good
8460334461;0;NULL;0;0;0;NULL;NULL;NULL;good
4128443863;0;NULL;1;0;0;4128462226;NULL;NULL;good
4175816942;0;NULL;1;0;0;NULL;NULL;NULL;good
8551537492;0;NULL;1;0;0;NULL;NULL;NULL;good
8723271313;0;NULL;1;0;0;NULL;NULL;NULL;good
